wavelength,flux
7720.0,0.92752075
7725.0,0.9279118
7730.0,0.9283028
7735.0,0.93315285
7740.0,0.9388047
7745.0,0.9443591
7750.0,0.9487771
7755.0,0.9509804
7760.0,0.94989306
7765.0,0.9449605
7770.0,0.937719
7775.0,0.93022555
7780.0,0.9245394
7785.0,0.9221291
7790.0,0.9221013
7795.0,0.9229734
7800.0,0.92326385
7805.0,0.9218313
7810.0,0.91890967
7815.0,0.9150734
7820.0,0.9108991
7825.0,0.906945
7830.0,0.90370923
7835.0,0.9016712
7840.0,0.9013112
7845.0,0.90290254
7850.0,0.9058904
7855.0,0.90951324
7860.0,0.91300666
7865.0,0.91573113
7870.0,0.9175262
7875.0,0.9183525
7880.0,0.9181701
7885.0,0.9169543
7890.0,0.91473466
7895.0,0.9115561
7900.0,0.9074612
7905.0,0.9025744
7910.0,0.8973333
7915.0,0.8922576
7920.0,0.88786405
7925.0,0.88449484
7930.0,0.881786
7935.0,0.87919897
7940.0,0.8761923
7945.0,0.87254494
7950.0,0.8693059
7955.0,0.86784136
7960.0,0.86951864
7965.0,0.87506485
7970.0,0.88265085
7975.0,0.88980633
7980.0,0.8940624
7985.0,0.89371306
7990.0,0.8901025
7995.0,0.88533676
8000.0,0.8815234
8005.0,0.8802348
8010.0,0.88090724
8015.0,0.88244134
8020.0,0.88373977
8025.0,0.8839206
8030.0,0.8829715
8035.0,0.88109547
8040.0,0.8784986
8045.0,0.8754093
8050.0,0.87215394
8055.0,0.86908334
8060.0,0.8665511
8065.0,0.864797
8070.0,0.86362547
8075.0,0.8627288
8080.0,0.86180097
8085.0,0.8606932
8090.0,0.8598914
8095.0,0.86004275
8100.0,0.8617903
8105.0,0.8655563
8110.0,0.8708661
8115.0,0.87701946
8120.0,0.88331753
8125.0,0.8891534
8130.0,0.8942824
8135.0,0.898554
8140.0,0.9018152
8145.0,0.9038262
8150.0,0.90398574
8155.0,0.90160334
8160.0,0.8959899
8165.0,0.88676196
8170.0,0.8747622
8175.0,0.8611391
8180.0,0.84704155
8185.0,0.8336058
8190.0,0.82191443
8195.0,0.8130383
8200.0,0.80804837
8205.0,0.8076041
8210.0,0.8107311
8215.0,0.81604415
8220.0,0.8221574
8225.0,0.82790655
8230.0,0.8330012
8235.0,0.83737093
8240.0,0.8409471
8245.0,0.8437582
8250.0,0.84623396
8255.0,0.8489004
8260.0,0.8522867
8265.0,0.8567669
8270.0,0.86210614
8275.0,0.8679134
8280.0,0.87380004
8285.0,0.8791499
8290.0,0.8824389
8295.0,0.88191855
8300.0,0.87583804
8305.0,0.8632769
8310.0,0.84663814
8315.0,0.8291534
8320.0,0.81405604
8325.0,0.80396414
8330.0,0.799043
8335.0,0.79884493
8340.0,0.80292016
8345.0,0.8104251
8350.0,0.8189298
8355.0,0.8256083
8360.0,0.82763416
8365.0,0.8232103
8370.0,0.8146509
8375.0,0.80529934
8380.0,0.7984964
8385.0,0.7968912
8390.0,0.8003455
8395.0,0.8080279
8400.0,0.8191065
8405.0,0.8324956
8410.0,0.8461072
8415.0,0.8575989
8420.0,0.86463016
8425.0,0.8654974
8430.0,0.86105806
8435.0,0.8528062
8440.0,0.8422381
8445.0,0.83084947
8450.0,0.82013655
8455.0,0.81159997
8460.0,0.80673605
8465.0,0.8063728
8470.0,0.8086513
8475.0,0.81104034
8480.0,0.81101006
8485.0,0.80685306
8490.0,0.8001548
8495.0,0.79332566
8500.0,0.7887735
8505.0,0.78805435
8510.0,0.7893077
8515.0,0.7898183
8520.0,0.7868729
8525.0,0.77883947
8530.0,0.7684146
8535.0,0.7593773
8540.0,0.7555074
8545.0,0.75938135
8550.0,0.76876396
8555.0,0.7802181
8560.0,0.7903059
8565.0,0.79632753
8570.0,0.7985324
8575.0,0.7979057
8580.0,0.79543656
8585.0,0.79220974
8590.0,0.789716
8595.0,0.7895442
8600.0,0.793284
8605.0,0.80172074
8610.0,0.812423
8615.0,0.8221525
8620.0,0.82767504
8625.0,0.82670957
8630.0,0.8208067
8635.0,0.81247294
8640.0,0.8042137
8645.0,0.7978272
8650.0,0.79226947
8655.0,0.7857848
8660.0,0.776619
8665.0,0.7639622
8670.0,0.7507711
8675.0,0.7409476
8680.0,0.7383933
8685.0,0.74560535
8690.0,0.759464
8695.0,0.7754442
8700.0,0.78902304
8705.0,0.7967169
8710.0,0.79920334
8715.0,0.7981994
8720.0,0.79542345
8725.0,0.7924331
8730.0,0.7901406
8735.0,0.78929794
8740.0,0.7906593
8745.0,0.79461265
8750.0,0.8000902
8755.0,0.80566096
8760.0,0.8098949
8765.0,0.81174153
8770.0,0.8116736
8775.0,0.8105437
8780.0,0.80920523
8785.0,0.8080966
8790.0,0.8060038
8795.0,0.80129534
8800.0,0.79234064
8805.0,0.77863824
8810.0,0.7641913
8815.0,0.7541321
8820.0,0.75359046
8825.0,0.7657818
8830.0,0.7862511
8835.0,0.8086268
8840.0,0.82653695
8845.0,0.8351259
8850.0,0.8355972
8855.0,0.83067274
8860.0,0.82307214
8865.0,0.8151532
8870.0,0.80782413
8875.0,0.8016316
8880.0,0.79712194
8885.0,0.7946389
8890.0,0.7937257
8895.0,0.7937225
8900.0,0.7939704
8905.0,0.79378796
8910.0,0.7924077
8915.0,0.78903943
8920.0,0.7828926
8925.0,0.7740001
8930.0,0.7656877
8935.0,0.7621034
8940.0,0.7673968
8945.0,0.78379834
8950.0,0.8058729
8955.0,0.82626784
8960.0,0.83762944
8965.0,0.8348494
8970.0,0.82179826
8975.0,0.8045892
8980.0,0.7893364
8985.0,0.7807114
8990.0,0.777609
8995.0,0.77748054
9000.0,0.7777767
9005.0,0.7765143
9010.0,0.7739658
9015.0,0.7709705
9020.0,0.76836467
9025.0,0.766955
9030.0,0.76742303
9035.0,0.7704182
9040.0,0.776592
9045.0,0.78589034
9050.0,0.79545045
9055.0,0.8017085
9060.0,0.80109817
9065.0,0.7915536
9070.0,0.7769995
9075.0,0.7628626
9080.0,0.75456655
9085.0,0.75569725
9090.0,0.76247805
9095.0,0.7692925
9100.0,0.77052623
9105.0,0.76249117
9110.0,0.749224
9115.0,0.7366891
9120.0,0.73085076
9125.0,0.73571795
9130.0,0.74747723
9135.0,0.7603582
9140.0,0.7685921
9145.0,0.7679703
9150.0,0.7605382
9155.0,0.74990064
9160.0,0.7396647
9165.0,0.7327022
9170.0,0.7289518
9175.0,0.7276166
9180.0,0.7279005
9185.0,0.7291727
9190.0,0.73146516
9195.0,0.73497427
9200.0,0.7398971
9205.0,0.74612325
9210.0,0.7523191
9215.0,0.75684184
9220.0,0.75805026
9225.0,0.7547564
9230.0,0.7475918
9235.0,0.7376398
9240.0,0.725986
9245.0,0.7138921
9250.0,0.7033346
9255.0,0.6964655
9260.0,0.6954386
9265.0,0.7014398
9270.0,0.7117821
9275.0,0.72280914
9280.0,0.73086715
9285.0,0.7332913
9290.0,0.73137766
9295.0,0.72741205
9300.0,0.72368133
9305.0,0.7221383
9310.0,0.72339654
9315.0,0.72773683
9320.0,0.7354381
9325.0,0.74626064
9330.0,0.7578833
9335.0,0.76746225
9340.0,0.772156
9345.0,0.7700975
9350.0,0.7633257
9355.0,0.7548545
9360.0,0.7476982
9365.0,0.7442096
9370.0,0.7440942
9375.0,0.7463949
9380.0,0.7501567
9385.0,0.7542205
9390.0,0.7566201
9395.0,0.75518674
9400.0,0.74775296
9405.0,0.73319393
9410.0,0.7145556
9415.0,0.6959295
9420.0,0.6814065
9425.0,0.6740252
9430.0,0.6726204
9435.0,0.67497665
9440.0,0.67887765
9445.0,0.6826288
9450.0,0.6866231
9455.0,0.6917725
9460.0,0.6989935
9465.0,0.7086453
9470.0,0.7188812
9475.0,0.72729915
9480.0,0.7314987
9485.0,0.73001784
9490.0,0.72514087
9495.0,0.72009206
9500.0,0.7180941
9505.0,0.72127426
9510.0,0.7273703
9515.0,0.7330229
9520.0,0.73487276
9525.0,0.7308827
9530.0,0.72429246
9535.0,0.71966255
9540.0,0.7215557
9545.0,0.73263514
9550.0,0.7479796
9555.0,0.7607714
9560.0,0.7641913
9565.0,0.753759
9570.0,0.73433936
9575.0,0.7131337
9580.0,0.6973458
9585.0,0.69229037
9590.0,0.69573563
9595.0,0.7035629
9600.0,0.71165365
9605.0,0.7166452
9610.0,0.71819806
9615.0,0.7167278
9620.0,0.7126518
9625.0,0.7064829
9630.0,0.6991228
9635.0,0.6915696
9640.0,0.6848223
9645.0,0.67975223
9650.0,0.6767234
9655.0,0.6759699
9660.0,0.6777281
9665.0,0.6819874
9670.0,0.687748
9675.0,0.69376475
9680.0,0.69879144
9685.0,0.70176625
9690.0,0.7023545
9695.0,0.7004081
9700.0,0.69577575
9705.0,0.68865615
9710.0,0.6806399
9715.0,0.67366433
9720.0,0.6696701
9725.0,0.6701291
9730.0,0.6746527
9735.0,0.6823875
9740.0,0.69247943
9745.0,0.70375437
9750.0,0.7137554
9755.0,0.71970916
9760.0,0.71883863
9765.0,0.7096074
9770.0,0.69543296
9775.0,0.68097043
9780.0,0.67087686
9785.0,0.6686401
9790.0,0.67307365
9795.0,0.68182373
9800.0,0.6925375
9805.0,0.70303684
9810.0,0.7118549
9815.0,0.71770304
9820.0,0.7192895
9825.0,0.7159105
9830.0,0.7092016
9835.0,0.701385
9840.0,0.69468105
9845.0,0.69082755
9850.0,0.68962896
9855.0,0.6904054
9860.0,0.6924786
9865.0,0.69520795
9870.0,0.6981132
9875.0,0.7007501
9880.0,0.70267767
9885.0,0.7035801
9890.0,0.70365536
9895.0,0.70322746
9900.0,0.70262045
9905.0,0.7020665
9910.0,0.70143163
9915.0,0.70048827
9920.0,0.6990082
9925.0,0.69693506
9930.0,0.69489455
9935.0,0.6936821
9940.0,0.6940936
9945.0,0.696535
9950.0,0.6998534
9955.0,0.70250505
9960.0,0.702946
9965.0,0.7001872
9970.0,0.6954542
9975.0,0.69052565
9980.0,0.68718106
9985.0,0.686619
9990.0,0.6877251
9995.0,0.68880504
10000.0,0.6881653
10005.0,0.6847814
10010.0,0.6803086
10015.0,0.67707276
10020.0,0.67739844
10025.0,0.6826043
10030.0,0.68997586
10035.0,0.6957937
10040.0,0.6963362
10045.0,0.6892542
10050.0,0.67768556
10055.0,0.66614145
10060.0,0.65912986
10065.0,0.6597705
10070.0,0.6656121
10075.0,0.67281514
10080.0,0.6775383
10085.0,0.6770204
10090.0,0.6728176
10095.0,0.6675658
10100.0,0.66390216
10105.0,0.66384244
10110.0,0.6669203
10115.0,0.6720493
10120.0,0.6781429
10125.0,0.68402785
10130.0,0.68817836
10135.0,0.688981
10140.0,0.6848223
10145.0,0.6750609
10150.0,0.66292936
10155.0,0.65263206
10160.0,0.6483736
10165.0,0.6528833
10170.0,0.66298497
10175.0,0.67403007
10180.0,0.6813689
10185.0,0.68167245
10190.0,0.6768977
10195.0,0.67031974
10200.0,0.6652169
10205.0,0.664056
10210.0,0.6660654
10215.0,0.66966194
10220.0,0.67326266
10225.0,0.6754487
10230.0,0.6754471
10235.0,0.67264575
10240.0,0.66643435
10245.0,0.6567916
10250.0,0.6460574
10255.0,0.6371625
10260.0,0.6330357
10265.0,0.63560146
10270.0,0.6427537
10275.0,0.65138197
10280.0,0.6583747
10285.0,0.66146487
10290.0,0.6617643
10295.0,0.66122925
10300.0,0.6618142
10305.0,0.66040623
10310.0,0.6617332
10315.0,0.6618085
10320.0,0.6592395
10325.0,0.6533349
10330.0,0.64621776
10335.0,0.6407173
10340.0,0.6396603
10345.0,0.6447541
10350.0,0.6532228
10355.0,0.6611695
10360.0,0.6646974
10365.0,0.66124237
10370.0,0.6535738
10375.0,0.64579237
10380.0,0.6419994
10385.0,0.6449693
10390.0,0.65216905
10395.0,0.65973777
10400.0,0.6638146
10405.0,0.6617259
10410.0,0.6555366
10415.0,0.6484996
10420.0,0.64386564
10425.0,0.6438951
10430.0,0.6468813
10435.0,0.6501228
10440.0,0.65092134
10445.0,0.6474172
10450.0,0.6411231
10455.0,0.63438976
10460.0,0.6295725
10465.0,0.62832236
10470.0,0.6294923
10475.0,0.6312374
10480.0,0.6317087
10485.0,0.62968946
10490.0,0.62647575
10495.0,0.623991
10500.0,0.624162
10505.0,0.62812847
10510.0,0.6338997
10515.0,0.6387023
10520.0,0.6397626
10525.0,0.63532245
10530.0,0.62768906
10535.0,0.62018746
10540.0,0.61614
10545.0,0.61782056
10550.0,0.62329805
10555.0,0.62959373
10560.0,0.6337254
10565.0,0.6336174
10570.0,0.6308169
10575.0,0.6277766
10580.0,0.62694865
10585.0,0.62998235
10590.0,0.63532245
10595.0,0.64061016
10600.0,0.6434884
10605.0,0.64219004
10610.0,0.6373146
10615.0,0.630056
10620.0,0.62160444
10625.0,0.624333
10630.0,0.62384784
10635.0,0.6233635
10640.0,0.62287915
10645.0,0.62239563
10650.0,0.6219113
10655.0,0.62142855
10660.0,0.6209459
10665.0,0.62046313
10670.0,0.6199812
10675.0,0.6194994
10680.0,0.6190183
10685.0,0.61853725
10690.0,0.61805695
10695.0,0.6175767
10700.0,0.6170965
10705.0,0.616617
10710.0,0.6161384
10715.0,0.61565894
10720.0,0.61518115
10725.0,0.61470336
10730.0,0.61422557
10735.0,0.61374855
10740.0,0.6132716
10745.0,0.6127954
10750.0,0.6123193
10755.0,0.6118431
10760.0,0.61136776
10765.0,0.61089325
10770.0,0.6104187
10775.0,0.60994416
10780.0,0.6094704
10785.0,0.6089976
10790.0,0.6085247
10795.0,0.6080518
10800.0,0.6075797
10805.0,0.60710764
10810.0,0.6066364
10815.0,0.6061651
10820.0,0.6056947
10825.0,0.60522425
10830.0,0.60475385
10835.0,0.6042842
10840.0,0.6038154
10845.0,0.6033466
10850.0,0.6028786
10855.0,0.6024106
10860.0,0.60194266
10865.0,0.6014755
10870.0,0.60100836
10875.0,0.600542
10880.0,0.60007644
10885.0,0.5996101
10890.0,0.59914535
10895.0,0.5986806
10900.0,0.59821594
10905.0,0.59775203
10910.0,0.5972882
10915.0,0.5968251
10920.0,0.59636205
10925.0,0.5958989
10930.0,0.5954375
10935.0,0.59497523
10940.0,0.59451383
10945.0,0.5940532
10950.0,0.5935926
10955.0,0.5931328
10960.0,0.59267294
10965.0,0.5922132
10970.0,0.5917542
10975.0,0.591296
10980.0,0.59083784
10985.0,0.5903797
10990.0,0.5899223
10995.0,0.58946586
11000.0,0.58900845
11005.0,0.5885527
11010.0,0.58809704
11015.0,0.58764136
11020.0,0.5871864
11025.0,0.58673155
11030.0,0.5862775
11035.0,0.5858242
11040.0,0.5853701
11045.0,0.5849177
11050.0,0.58446527
11055.0,0.58401287
11060.0,0.58356124
11065.0,0.5831096
11070.0,0.58265877
11075.0,0.582208
11080.0,0.581758
11085.0,0.581308
11090.0,0.5808588
11095.0,0.5804105
11100.0,0.57996136
11105.0,0.57951385
11110.0,0.5790655
11115.0,0.5786187
11120.0,0.5781712
11125.0,0.57772535
11130.0,0.5772786
11135.0,0.57683355
11140.0,0.57638764
11145.0,0.5759434
11150.0,0.5754991
11155.0,0.5750549
11160.0,0.5746115
11165.0,0.57416797
11170.0,0.5737254
11175.0,0.5732827
11180.0,0.572841
11185.0,0.57239914
11190.0,0.5719582
11195.0,0.57151717
11200.0,0.57107705
11205.0,0.5706377
11210.0,0.57019746
11215.0,0.56975895
11220.0,0.56932044
11225.0,0.5688819
11230.0,0.5684442
11235.0,0.5680065
11240.0,0.5675696
11245.0,0.56713355
11250.0,0.5666975
11255.0,0.56626135
11260.0,0.5658261
11265.0,0.56539166
11270.0,0.5649564
11275.0,0.5645228
11280.0,0.5640892
11285.0,0.5636564
11290.0,0.56322354
11295.0,0.56279075
11300.0,0.5623588
11305.0,0.5619276
11310.0,0.56149644
11315.0,0.5610661
11320.0,0.56063575
11325.0,0.5602054
11330.0,0.55977666
11335.0,0.55934715
11340.0,0.5589185
11345.0,0.5584906
11350.0,0.5580635
11355.0,0.5576356
11360.0,0.5572093
11365.0,0.5567831
11370.0,0.5563568
11375.0,0.5559314
11380.0,0.55550593
11385.0,0.5550813
11390.0,0.5546575
11395.0,0.5542337
11400.0,0.55380994
11405.0,0.5533869
11410.0,0.55296475
11415.0,0.55254257
11420.0,0.55212045
11425.0,0.5516991
11430.0,0.55127853
11435.0,0.550858
11440.0,0.5504383
11445.0,0.5500194
11450.0,0.5495997
11455.0,0.54918164
11460.0,0.5487636
11465.0,0.5483455
11470.0,0.5479282
11475.0,0.5475109
11480.0,0.54709446
11485.0,0.5466789
11490.0,0.5462633
11495.0,0.54584765
11500.0,0.5454337
11505.0,0.54501885
11510.0,0.5446057
11515.0,0.5441917
11520.0,0.5437794
11525.0,0.5433662
11530.0,0.5429547
11535.0,0.5425431
11540.0,0.5421316
11545.0,0.5417209
11550.0,0.54131097
11555.0,0.5409011
11560.0,0.5404912
11565.0,0.54008293
11570.0,0.53967386
11575.0,0.5392664
11580.0,0.5388582
11585.0,0.53845155
11590.0,0.5380449
11595.0,0.5376383
11600.0,0.5372325
11605.0,0.53682667
11610.0,0.5364217
11615.0,0.53601754
11620.0,0.5356134
11625.0,0.5352101
11630.0,0.53480667
11635.0,0.53440416
11640.0,0.53400165
11645.0,0.5335999
11650.0,0.533199
11655.0,0.5327981
11660.0,0.5323973
11665.0,0.53199714
11670.0,0.53159785
11675.0,0.5311986
11680.0,0.53080016
11685.0,0.53040177
11690.0,0.53000414
11695.0,0.5296073
11700.0,0.5292105
11705.0,0.5288137
11710.0,0.5284177
11715.0,0.5280226
11720.0,0.52762735
11725.0,0.52723306
11730.0,0.52683866
11735.0,0.52644515
11740.0,0.5260524
11745.0,0.52565974
11750.0,0.525267
11755.0,0.52487516
11760.0,0.52448404
11765.0,0.524093
11770.0,0.5237027
11775.0,0.52331245
11780.0,0.522923
11785.0,0.5225344
11790.0,0.52214575
11795.0,0.5217571
11800.0,0.5213702
11805.0,0.5209824
11810.0,0.5205962
11815.0,0.52021
11820.0,0.51982385
11825.0,0.5194385
11830.0,0.519054
11835.0,0.5186695
11840.0,0.5182857
11845.0,0.517902
11850.0,0.5175191
11855.0,0.5171362
11860.0,0.51675415
11865.0,0.51637286
11870.0,0.5159916
11875.0,0.5156112
11880.0,0.5152307
11885.0,0.5148511
11890.0,0.51447153
11895.0,0.5140927
11900.0,0.51371473
11905.0,0.5133367
11910.0,0.51295954
11915.0,0.51258236
11920.0,0.5122061
11925.0,0.5118297
11930.0,0.51145494
11935.0,0.51107943
11940.0,0.5107047
11945.0,0.5103308
11950.0,0.50995773
11955.0,0.5095839
11960.0,0.5092116
11965.0,0.5088393
11970.0,0.5084679
11975.0,0.50809646
11980.0,0.50772583
11985.0,0.5073552
11990.0,0.50698537
11995.0,0.5066164
12000.0,0.5062474
12005.0,0.5058792
12010.0,0.5055111
12015.0,0.50514376
12020.0,0.50477725
12025.0,0.5044107
12030.0,0.50404495
12035.0,0.5036792
12040.0,0.5033144
12045.0,0.5029495
12050.0,0.50258535
12055.0,0.5022221
12060.0,0.50185883
12065.0,0.50149643
12070.0,0.50113475
12075.0,0.5007732
12080.0,0.5004115
12085.0,0.5000508
12090.0,0.49969077
12095.0,0.49933156
12100.0,0.49897242
12105.0,0.49861324
12110.0,0.49825493
12115.0,0.49789736
12120.0,0.49753982
12125.0,0.49718308
12130.0,0.49682721
12135.0,0.49647132
12140.0,0.49611625
12145.0,0.4957612
12150.0,0.4954069
12155.0,0.49505344
12160.0,0.49470004
12165.0,0.49434742
12170.0,0.4939948
12175.0,0.49364296
12180.0,0.49329117
12185.0,0.49294102
12190.0,0.49259
12195.0,0.49224064
12200.0,0.4918913
12205.0,0.49154192
12210.0,0.4911934
12215.0,0.4908457
12220.0,0.49049884
12225.0,0.4901519
12230.0,0.48980498
12235.0,0.48945895
12240.0,0.4891137
12245.0,0.48876843
12250.0,0.488424
12255.0,0.48808035
12260.0,0.48773673
12265.0,0.48739392
12270.0,0.4870511
12275.0,0.48670912
12280.0,0.48636794
12285.0,0.48602676
12290.0,0.48568645
12295.0,0.4853461
12300.0,0.48500654
12305.0,0.48466784
12310.0,0.48432913
12315.0,0.48399043
12320.0,0.48365334
12325.0,0.48331624
12330.0,0.48297918
12335.0,0.48264292
12340.0,0.48230746
12345.0,0.481972
12350.0,0.48163742
12355.0,0.4813028
12360.0,0.48096898
12365.0,0.48063597
12370.0,0.480303
12375.0,0.4799708
12380.0,0.47963867
12385.0,0.4793073
12390.0,0.47897595
12395.0,0.4786454
12400.0,0.4783157
12405.0,0.477986
12410.0,0.47765708
12415.0,0.47732818
12420.0,0.4770001
12425.0,0.47667205
12430.0,0.4763448
12435.0,0.47601834
12440.0,0.47569185
12445.0,0.47536626
12450.0,0.47504064
12455.0,0.47471583
12460.0,0.47439104
12465.0,0.47406703
12470.0,0.47374386
12475.0,0.4734207
12480.0,0.47309753
12485.0,0.47277597
12490.0,0.47245446
12495.0,0.47213295
12500.0,0.47181222
12505.0,0.4714915
12510.0,0.4711716
12515.0,0.4708525
12520.0,0.47053343
12525.0,0.47021517
12530.0,0.46989688
12535.0,0.4695795
12540.0,0.469262
12545.0,0.4689454
12550.0,0.4686288
12555.0,0.46831298
12560.0,0.467998
12565.0,0.467683
12570.0,0.467368
12575.0,0.46705464
12580.0,0.4667405
12585.0,0.46642795
12590.0,0.46611458
12595.0,0.46580288
12600.0,0.46549115
12605.0,0.46517944
12610.0,0.46486858
12615.0,0.46455845
12620.0,0.46424842
12625.0,0.4639383
12630.0,0.46362904
12635.0,0.46332058
12640.0,0.46301216
12645.0,0.46270454
12650.0,0.46239692
12655.0,0.46209008
12660.0,0.4617833
12665.0,0.4614773
12670.0,0.4611713
12675.0,0.46086615
12680.0,0.46056178
12685.0,0.4602574
12690.0,0.45995307
12695.0,0.45964956
12700.0,0.45934683
12705.0,0.45904413
12710.0,0.45874223
12715.0,0.4584403
12720.0,0.4581384
12725.0,0.45783734
12730.0,0.45753708
12735.0,0.45723683
12740.0,0.45693737
12745.0,0.45663795
12750.0,0.4563393
12755.0,0.4560407
12760.0,0.4557429
12765.0,0.45544508
12770.0,0.4551481
12775.0,0.45485106
12780.0,0.45455492
12785.0,0.45425957
12790.0,0.45396337
12795.0,0.45366883
12800.0,0.45337436
12805.0,0.4530798
12810.0,0.4527861
12815.0,0.45249236
12820.0,0.4521995
12825.0,0.45190737
12830.0,0.4516145
12835.0,0.4513232
12840.0,0.45103192
12845.0,0.4507407
12850.0,0.45045024
12855.0,0.45016062
12860.0,0.4498702
12865.0,0.44958135
12870.0,0.44929257
12875.0,0.44900376
12880.0,0.44871575
12885.0,0.4484278
12890.0,0.44814062
12895.0,0.44785425
12900.0,0.4475679
12905.0,0.44728157
12910.0,0.44699597
12915.0,0.44671047
12920.0,0.44642577
12925.0,0.44614103
12930.0,0.44585717
12935.0,0.44557324
12940.0,0.44529015
12945.0,0.4450071
12950.0,0.44472483
12955.0,0.44444257
12960.0,0.4441611
12965.0,0.44387966
12970.0,0.44359902
12975.0,0.44331843
12980.0,0.4430386
12985.0,0.44275877
12990.0,0.44247895
12995.0,0.44219998
13000.0,0.44192183
13005.0,0.44164366
13010.0,0.4413655
13015.0,0.4410881
13020.0,0.44081157
13025.0,0.44053423
13030.0,0.4402585
13035.0,0.4399828
13040.0,0.43970707
13045.0,0.43943217
13050.0,0.43915728
13055.0,0.43888322
13060.0,0.43860912
13065.0,0.43833506
13070.0,0.4380626
13075.0,0.43778932
13080.0,0.4375169
13085.0,0.43724528
13090.0,0.43697366
13095.0,0.43670198
13100.0,0.4364312
13105.0,0.4361604
13110.0,0.43589038
13115.0,0.4356204
13120.0,0.43535122
13125.0,0.43508208
13130.0,0.4348129
13135.0,0.43454537
13140.0,0.43427703
13145.0,0.4340095
13150.0,0.43374196
13155.0,0.4334752
13160.0,0.4332085
13165.0,0.4329426
13170.0,0.43267673
13175.0,0.43241164
13180.0,0.43214655
13185.0,0.4318823
13190.0,0.431618
13195.0,0.43135375
13200.0,0.43109033
13205.0,0.43082684
13210.0,0.43056422
13215.0,0.43030158
13220.0,0.43003982
13225.0,0.42977798
13230.0,0.42951617
13235.0,0.42925516
13240.0,0.428995
13245.0,0.428734
13250.0,0.42847466
13255.0,0.42821452
13260.0,0.42795512
13265.0,0.42769662
13270.0,0.42743805
13275.0,0.42717952
13280.0,0.42692184
13285.0,0.4266641
13290.0,0.42640722
13295.0,0.42615032
13300.0,0.4258942
13305.0,0.4256381
13310.0,0.42538205
13315.0,0.42512676
13320.0,0.42487153
13325.0,0.42461708
13330.0,0.42436266
13335.0,0.4241082
13340.0,0.42385456
13345.0,0.42360094
13350.0,0.42334813
13355.0,0.42309535
13360.0,0.4228433
13365.0,0.42259133
13370.0,0.42233932
13375.0,0.42208818
13380.0,0.42183697
13385.0,0.42158663
13390.0,0.4213363
13395.0,0.42108595
13400.0,0.42083642
13405.0,0.42058766
13410.0,0.42033812
13415.0,0.42008942
13420.0,0.41984153
13425.0,0.4195936
13430.0,0.41934574
13435.0,0.41909865
13440.0,0.41885155
13445.0,0.41860446
13450.0,0.41835824
13455.0,0.41811275
13460.0,0.41786647
13465.0,0.41762105
13470.0,0.41737643
13475.0,0.41713178
13480.0,0.41688716
13485.0,0.41664335
13490.0,0.41639957
13495.0,0.41615573
13500.0,0.41591275
13505.0,0.41567057
13510.0,0.41542763
13515.0,0.4151854
13520.0,0.41494405
13525.0,0.41470188
13530.0,0.41446137
13535.0,0.41421998
13540.0,0.41397947
13545.0,0.41373974
13550.0,0.41349924
13555.0,0.4132603
13560.0,0.41302058
13565.0,0.4127817
13570.0,0.4125428
13575.0,0.4123047
13580.0,0.41206664
13585.0,0.41182855
13590.0,0.41159126
13595.0,0.411354
13600.0,0.41111755
13605.0,0.41088113
13610.0,0.41064468
13615.0,0.41040903
13620.0,0.4101734
13625.0,0.40993777
13630.0,0.40970296
13635.0,0.40946814
13640.0,0.40923417
13645.0,0.40900016
13650.0,0.40876618
13655.0,0.4085322
13660.0,0.40829903
13665.0,0.40806666
13670.0,0.4078343
13675.0,0.40760195
13680.0,0.40736958
13685.0,0.40713808
13690.0,0.40690655
13695.0,0.40667582
13700.0,0.4064451
13705.0,0.4062144
13710.0,0.40598366
13715.0,0.40575373
13720.0,0.40552467
13725.0,0.40529475
13730.0,0.4050657
13735.0,0.4048374
13740.0,0.40460917
13745.0,0.4043809
13750.0,0.40415263
13755.0,0.40392518
13760.0,0.40369773
13765.0,0.4034711
13770.0,0.40324366
13775.0,0.40301785
13780.0,0.40279123
13785.0,0.40256542
13790.0,0.4023396
13795.0,0.4021146
13800.0,0.40188962
13805.0,0.4016646
13810.0,0.40144044
13815.0,0.40121546
13820.0,0.40099213
13825.0,0.40076795
13830.0,0.40054455
13835.0,0.40032205
13840.0,0.40009868
13845.0,0.39987615
13850.0,0.3996536
13855.0,0.39943188
13860.0,0.39921016
13865.0,0.39898846
13870.0,0.39876753
13875.0,0.39854664
13880.0,0.39832574
13885.0,0.39810568
13890.0,0.39788556
13895.0,0.3976655
13900.0,0.39744624
13905.0,0.39722696
13910.0,0.3970077
13915.0,0.39678845
13920.0,0.39657
13925.0,0.39635155
13930.0,0.3961339
13935.0,0.39591628
13940.0,0.39569864
13945.0,0.39548185
13950.0,0.3952642
13955.0,0.3950474
13960.0,0.39483142
13965.0,0.3946154
13970.0,0.39439943
13975.0,0.39418346
13980.0,0.39396825
13985.0,0.39375308
13990.0,0.3935379
13995.0,0.39332357
14000.0,0.3931092
14005.0,0.39289483
14010.0,0.39268133
14015.0,0.39246693
14020.0,0.39225423
14025.0,0.3920407
14030.0,0.39182797
14035.0,0.39161524
14040.0,0.39140254
14045.0,0.39119065
14050.0,0.39097872
14055.0,0.39076683
14060.0,0.39055574
14065.0,0.39034465
14070.0,0.3901336
14075.0,0.38992333
14080.0,0.38971224
14085.0,0.3895028
14090.0,0.3892925
14095.0,0.38908306
14100.0,0.3888736
